AA-003|IN_REPAIR
AA-004|IN_REPAIR
AA-005|IN_REPAIR
AA-007|IN_REPAIR
AA-009|IN_REPAIR
AA-011|IN_REPAIR
AA-014|IN_REPAIR
AA-018|IN_REPAIR
AA-022|IN_REPAIR
AA-024|IN_REPAIR
AA-025|IN_REPAIR
AP-201|IN_REPAIR
AP-206|IN_REPAIR
AP-208|IN_REPAIR
AP-214|IN_REPAIR
AP-223|IN_REPAIR
AC-607|IN_REPAIR
AC-616|IN_REPAIR
AC-621|IN_REPAIR
AA-002|IN_REPAIR
AC-602|IN_REPAIR
AC-649|WITHOUT_ENERGY
AP-216|IN_REPAIR
AC-639|WITHOUT_ENERGY
AP-237|IN_REPAIR
AC-638|IN_REPAIR
AC-610|WITHOUT_ENERGY
AC-615|WITHOUT_ENERGY
AC-612|WITHOUT_ENERGY
AA-012|IN_REPAIR
AP-210|IN_REPAIR
AP-230|IN_REPAIR
AA-026|IN_REPAIR
AA-023|IN_REPAIR
AA-027|IN_REPAIR
AC-659|WITHOUT_ENERGY
AC-619|WITHOUT_ENERGY
AC-636|IN_REPAIR
